<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.19	35.9120	36.0970	35.9100	36.0420	34776	0	30
2024.03.20	36.0400	36.1980	35.9370	35.9460	28982	0	20
2024.03.21	35.9460	36.3190	35.8600	36.2300	37364	0	20
2024.03.22	36.2300	36.4860	36.2200	36.3200	37264	0	10
2024.03.25	36.3430	36.4610	36.2100	36.2980	37091	0	0
2024.03.26	36.2980	36.4150	36.2200	36.3100	36326	0	20
2024.03.27	36.2670	36.4980	36.2590	36.3180	34350	0	20
2024.03.28	36.3180	36.5420	36.3180	36.4600	37458	0	20
2024.03.29	36.4140	36.5300	36.2500	36.3390	10042	0	20
2024.04.01	36.3280	36.5970	36.1290	36.5220	30756	0	0
2024.04.02	36.5520	36.7020	36.5070	36.5790	37487	0	10
2024.04.03	36.6090	36.7540	36.5300	36.5660	27652	0	30
2024.04.04	36.5840	36.7490	36.5400	36.6870	32809	0	20
2024.04.05	36.7230	36.8370	36.5500	36.5730	39814	0	20
2024.04.08	36.5670	36.7950	36.5365	36.6680	28417	0	30
2024.04.09	36.6795	36.7350	36.2070	36.2170	32166	0	0
2024.04.10	36.3175	36.6930	36.1430	36.5590	39871	0	20
2024.04.11	36.6190	36.7820	36.2600	36.4180	31884	0	10
2024.04.12	36.4340	36.6990	36.3030	36.6700	41899	0	40
2024.04.15	36.5025	36.8270	36.4870	36.6760	37347	0	50
2024.04.16	36.7175	36.8610	36.5575	36.6080	37167	0	20
2024.04.17	36.6275	36.8890	36.4210	36.6490	36245	0	20
2024.04.18	36.6875	36.8320	36.4720	36.7440	35634	0	10
2024.04.19	36.7675	36.8950	36.7280	36.8260	43040	0	30
2024.04.22	36.7650	37.0900	36.7620	36.9920	30732	0	10
2024.04.23	37.0290	37.0910	36.7230	36.8890	35449	0	20
2024.04.24	36.9110	37.0810	36.7800	37.0080	34107	0	0
2024.04.25	37.0575	37.1760	36.9170	36.9520	35597	0	30
2024.04.26	37.0000	37.0680	36.8600	36.9760	32331	0	10
2024.04.29	36.9730	37.0890	36.9130	36.9340	32025	0	40
2024.04.30	36.9780	37.1960	36.9300	37.1360	33664	0	30
2024.05.01	37.1575	37.2460	36.7920	36.9050	20123	0	40
2024.05.02	36.9260	37.0560	36.7600	36.7890	32458	0	30
2024.05.03	36.8090	36.8550	36.4700	36.7130	42293	0	30
2024.05.06	36.6265	36.7900	36.6060	36.6940	27611	0	50
2024.05.07	36.7200	36.9110	36.6645	36.8600	28987	0	20
2024.05.08	36.8630	37.0260	36.6400	36.8920	27830	0	10
2024.05.09	36.9075	36.9790	36.6700	36.6960	27696	0	0
2024.05.10	36.7230	36.8070	36.6200	36.7400	31054	0	30
2024.05.13	36.7090	36.8300	36.6540	36.7510	26233	0	10
2024.05.14	36.7830	36.8220	36.5000	36.5240	30529	0	10
2024.05.15	36.5600	36.5975	36.2700	36.2940	32734	0	30
2024.05.16	36.3025	36.3450	35.9050	36.1800	33452	0	30
2024.05.17	36.1675	36.3120	36.0300	36.0530	28629	0	10
2024.05.20	35.9555	36.1550	35.7900	36.0840	34067	0	10
2024.05.21	36.0810	36.4100	36.0260	36.3480	30762	0	20
2024.05.22	36.3840	36.5090	36.2700	36.3270	28169	0	40
2024.05.23	36.4400	36.6510	36.3900	36.6000	39029	0	30
2024.05.24	36.6110	36.7530	36.5570	36.5800	33803	0	30
2024.05.27	36.5875	36.6690	36.4600	36.5400	33814	0	30
2024.05.28	36.5675	36.6390	36.4600	36.5700	34808	0	20
2024.05.29	36.5780	36.8330	36.5100	36.7600	37017	0	30
2024.05.30	36.8075	36.9600	36.4600	36.6900	43521	0	20
2024.05.31	36.7075	36.8340	36.4600	36.8100	47394	0	30
2024.06.03	36.7575	36.9030	36.4600	36.5420	34574	0	30
2024.06.04	36.5775	36.6640	36.4600	36.5550	48151	0	0
2024.06.05	36.5975	36.7200	36.5030	36.5600	40470	0	40
2024.06.06	36.5675	36.5880	36.3630	36.4000	40601	0	30
2024.06.07	36.3890	36.8260	36.2900	36.8000	42634	0	0
2024.06.10	36.7540	36.9520	36.6600	36.7300	32046	0	30
2024.06.11	36.6940	36.7920	36.6400	36.7000	31215	0	20
2024.06.12	36.7050	36.7570	36.3500	36.6200	41756	0	30
2024.06.13	36.6380	36.7700	36.3940	36.6800	41403	0	30
2024.06.14	36.7180	36.8030	36.6000	36.6400	51129	0	0
2024.06.17	36.6150	36.8480	36.6030	36.7630	27726	0	40
2024.06.18	36.8200	36.8470	36.6200	36.6440	31908	0	30
2024.06.19	36.6420	36.7310	36.5990	36.6500	21226	0	30
2024.06.20	36.6410	36.7750	36.6200	36.7200	37005	0	30
2024.06.21	36.7230	36.7580	36.6000	36.7450	32932	0	50
2024.06.24	36.7120	36.8120	36.5500	36.6200	30848	0	50
2024.06.25	36.5975	36.7440	36.5000	36.6640	37550	0	10
2024.06.26	36.7120	36.9570	36.6480	36.9300	40252	0	10
2024.06.27	36.9330	36.9870	36.7300	36.7630	36112	0	30
2024.06.28	36.8090	36.9010	36.6200	36.7120	40379	0	30
2024.07.01	36.6740	36.7860	36.6450	36.6680	41149	0	30
2024.07.02	36.7200	36.8510	36.6680	36.8220	20794	0	30
2024.07.03	36.6400	36.6970	36.5850	36.6600	1459	0	60
2024.07.04	36.6575	36.6800	36.5200	36.6000	29214	0	40
2024.07.05	36.6075	36.6360	36.4000	36.4400	38073	0	0
2024.07.08	36.4275	36.4980	36.3200	36.3800	39227	0	20
2024.07.09	36.4075	36.4750	36.3100	36.3590	37981	0	30
2024.07.10	36.3970	36.4520	36.2300	36.3300	36630	0	30
2024.07.11	36.3270	36.3450	36.0200	36.0900	40856	0	20
2024.07.12	36.1075	36.3000	35.7950	36.1000	42001	0	30
2024.07.15	36.0900	36.2800	36.0320	36.1400	35421	0	20
2024.07.16	36.1250	36.2520	35.9400	35.9500	41893	0	20
2024.07.17	35.9960	36.0230	35.7600	35.8700	49845	0	30
2024.07.18	35.9120	36.1350	35.8200	36.1100	43874	0	10
2024.07.19	36.1060	36.3860	36.0400	36.3830	41665	0	10
2024.07.22	36.2975	36.3650	36.2000	36.2510	39430	0	50
2024.07.23	36.2275	36.3220	36.0700	36.1200	42474	0	40
2024.07.24	36.1275	36.1850	35.7950	36.0500	51305	0	30
2024.07.25	36.0475	36.2800	35.7950	36.2100	75136	0	30
2024.07.26	36.2230	36.2580	35.8500	35.9170	48039	0	30
2024.07.29	35.8900	36.0390	35.7800	35.9230	37702	0	40
2024.07.30	35.9200	36.0170	35.7900	35.8600	48723	0	40
2024.07.31	35.8200	35.9100	35.4600	35.5200	67306	0	30
2024.08.01	35.5290	35.6310	35.3700	35.5700	73878	0	0
2024.08.02	35.5275	35.6090	35.1000	35.2300	74815	0	20
2024.08.05	35.1440	35.5050	35.0000	35.3900	143975	0	40
2024.08.06	35.4210	35.5910	35.2740	35.4400	86445	0	30
2024.08.07	35.4610	35.7090	35.3800	35.5300	75513	0	30
2024.08.08	35.5630	35.6090	35.1600	35.2100	69980	0	30
2024.08.09	35.2175	35.3110	35.1050	35.2170	53838	0	20
2024.08.12	35.1250	35.2850	35.0700	35.0700	29702	0	20
2024.08.13	35.1100	35.1750	34.9100	34.9360	37051	0	20
2024.08.14	34.9910	35.1160	34.7900	35.0900	52137	0	20
2024.08.15	35.0675	35.2060	34.8500	35.0600	47249	0	30
2024.08.16	35.0570	35.1570	34.6100	34.6400	43775	0	20
2024.08.19	34.5400	34.6390	34.3200	34.3400	13612	0	30
2024.08.20	34.3520	34.3930	34.0900	34.1300	12976	0	30
2024.08.21	34.1400	34.3430	34.0200	34.1600	14645	0	0
2024.08.22	34.2240	34.6130	34.1000	34.4470	12058	0	20
2024.08.23	34.4710	34.5250	33.8900	33.9200	12023	0	40
2024.08.26	33.8560	34.0430	33.8560	33.9700	11688	0	20
2024.08.27	33.9575	34.1210	33.8100	33.8390	11316	0	30
2024.08.28	33.8720	34.1030	33.8200	34.0120	12347	0	20
2024.08.29	34.0440	34.0810	33.8600	33.9100	11915	0	20
2024.08.30	33.9170	34.0900	33.8000	34.0730	11352	0	20
2024.09.02	34.0120	34.2400	33.8490	34.1800	7947	0	20
2024.09.03	34.1390	34.3230	34.1100	34.2200	11488	0	20
2024.09.04	34.2175	34.2990	33.9600	34.0000	12030	0	20
2024.09.05	33.9970	34.0600	33.5400	33.6000	12474	0	30
2024.09.06	33.5875	33.7800	33.3300	33.7080	15383	0	20
2024.09.09	33.3575	33.9710	33.3510	33.8700	13262	0	40
2024.09.10	33.8100	33.9250	33.6000	33.6300	13699	0	30
2024.09.11	33.6375	33.8510	33.5290	33.5790	14780	0	20
2024.09.12	33.6800	33.8060	33.3700	33.4000	15003	0	30
2024.09.13	33.4075	33.4400	33.1600	33.2200	13903	0	30
2024.09.16	33.2120	33.2940	33.1200	33.2020	12291	0	10
2024.09.17	33.2270	33.3920	33.1100	33.3400	12694	0	20
2024.09.18	33.3710	33.4130	33.0550	33.3270	14993	0	30
2024.09.19	33.3480	33.5110	33.0250	33.1200	15131	0	20
2024.09.20	33.0975	33.1560	32.8800	32.8970	13947	0	30
2024.09.23	32.8620	33.0170	32.7960	32.9100	12776	0	30
2024.09.24	32.8820	32.9960	32.4560	32.6100	14792	0	30
2024.09.25	32.5975	32.7940	32.4530	32.7400	13624	0	40
2024.09.26	32.7275	32.7850	32.2980	32.3600	15668	0	30
2024.09.27	32.3675	32.4870	32.2620	32.3820	14088	0	20
2024.09.30	32.3590	32.4680	32.1290	32.2280	12298	0	20
2024.10.01	32.3830	32.6430	32.0820	32.4480	15665	0	20
2024.10.02	32.4940	32.9360	32.4180	32.7330	12701	0	20
2024.10.03	32.8150	33.2340	32.7560	32.9960	13394	0	20
2024.10.04	33.0810	33.4450	32.8630	33.2610	15348	0	30
2024.10.07	33.2520	33.4950	33.1530	33.4520	13475	0	20
2024.10.08	33.4540	33.5950	33.3600	33.4900	15338	0	20
2024.10.09	33.5350	33.5830	33.2940	33.4800	14095	0	30
2024.10.10	33.4565	33.6430	33.3800	33.4200	15114	0	20
2024.10.11	33.4375	33.4600	33.0800	33.1330	13266	0	20
2024.10.14	33.0860	33.3440	33.0480	33.2040	11323	0	30
2024.10.15	33.2470	33.4360	32.9250	33.1380	13505	0	20
2024.10.16	33.2540	33.3880	33.1100	33.1900	12550	0	20
2024.10.17	33.1880	33.2600	32.9830	32.9850	13409	0	30
2024.10.18	33.1470	33.2480	32.9940	33.0840	10223	0	20
2024.10.21	33.0340	33.5260	33.0040	33.4800	11541	0	30
2024.10.22	33.5075	33.5520	33.4010	33.4030	11840	0	30
2024.10.23	33.4520	33.8380	33.3770	33.7260	12707	0	20
2024.10.24	33.7680	33.8310	33.5700	33.6500	14284	0	20
2024.10.25	33.6375	33.8160	33.5610	33.6570	10894	0	20
2024.10.28	33.6460	33.8630	33.6140	33.7200	13124	0	30
2024.10.29	33.7410	33.8330	33.6000	33.6390	14404	0	20
2024.10.30	33.6630	33.7950	33.5750	33.7040	14826	0	20
2024.10.31	33.6510	33.8860	33.6500	33.7600	15324	0	20
2024.11.01	33.7630	33.9870	33.6970	33.9720	13620	0	20
2024.11.04	33.7680	33.9040	33.5660	33.6380	13580	0	20
2024.11.05	33.7130	33.7890	33.4880	33.5090	13956	0	20
2024.11.06	33.5380	34.3880	33.4570	34.2390	21773	0	20
2024.11.07	34.3100	34.4480	33.8180	33.9100	16722	0	20
2024.11.08	33.8820	34.3210	33.8175	34.2330	14657	0	30
2024.11.11	34.1690	34.5880	34.1100	34.5000	13751	0	40
2024.11.12	34.4875	34.8810	34.4030	34.8100	14971	0	30
2024.11.13	34.7820	34.9430	34.5610	34.7880	16549	0	20
2024.11.14	34.8630	35.1560	34.6660	34.7280	17754	0	20
2024.11.15	34.9230	35.0600	34.6400	34.7730	16658	0	20
2024.11.18	34.6550	34.8620	34.5100	34.5170	12312	0	30
2024.11.19	34.5530	34.6670	34.4300	34.4700	14650	0	30
2024.11.20	34.4975	34.7510	34.4050	34.6600	13152	0	20
2024.11.21	34.6360	34.7510	34.4980	34.6500	12960	0	20
2024.11.22	34.6775	34.7770	34.4100	34.4680	15036	0	20
2024.11.25	34.3890	34.6760	34.2940	34.5700	15588	0	30
2024.11.26	34.5775	34.7790	34.5150	34.6700	16315	0	30
2024.11.27	34.7075	34.7410	34.2870	34.2890	15704	0	20
2024.11.28	34.4460	34.5770	34.2530	34.2590	12654	0	40
2024.11.29	34.3690	34.4220	34.1600	34.2890	14714	0	20
2024.12.02	34.2760	34.5430	34.2300	34.4830	13297	0	20
2024.12.03	34.4740	34.5640	34.2500	34.3100	14228	0	40
2024.12.04	34.3275	34.4010	34.1800	34.2200	17496	0	20
2024.12.05	34.2575	34.2620	34.0090	34.0200	16776	0	40
2024.12.06	34.0640	34.1880	33.8960	34.0760	17357	0	20
2024.12.09	34.0100	34.0840	33.6300	33.7800	14834	0	40
2024.12.10	33.7550	33.8440	33.6000	33.7010	13146	0	20
2024.12.11	33.7420	33.9210	33.6200	33.7600	16769	0	40
2024.12.12	33.8230	33.9950	33.6990	33.8700	14668	0	30
2024.12.13	33.8980	34.1660	33.6925	34.1240	12202	0	30
2024.12.16	34.0620	34.1920	33.9560	34.0030	11086	0	30
2024.12.17	34.0380	34.2890	33.9885	34.1750	12880	0	30
2024.12.18	34.1560	34.5510	34.0850	34.5110	12467	0	20
2024.12.19	34.5130	34.6700	34.3150	34.4400	14087	0	30
2024.12.20	34.4310	34.6380	34.1100	34.1740	12850	0	30
2024.12.23	34.1740	34.3310	34.0740	34.1140	15084	0	30
2024.12.24	34.2350	34.2900	34.0600	34.1000	19994	0	30
2024.12.26	34.0900	34.2730	33.9150	34.0600	16091	0	40
2024.12.27	34.0675	34.2200	33.8900	34.0570	14239	0	10
2024.12.30	34.0155	34.2670	33.8800	34.0820	10284	0	30
2024.12.31	34.0590	34.3550	33.8900	34.2700	11883	0	40
2025.01.02	34.1780	34.4450	33.9700	34.3500	14970	0	30
2025.01.03	34.3730	34.5470	34.2800	34.5340	12937	0	30
2025.01.06	34.3990	34.6800	34.3100	34.5900	15785	0	30
2025.01.07	34.5875	34.6660	34.3560	34.4800	12807	0	30
2025.01.08	34.5275	34.7240	34.4000	34.5800	16099	0	30
2025.01.09	34.5975	34.7220	34.4660	34.5300	16959	0	30
2025.01.10	34.5260	34.7750	34.4700	34.6500	17415	0	30
2025.01.13	34.5190	34.8280	34.4820	34.4820	12694	0	40
2025.01.14	34.6640	34.7860	34.5700	34.6400	14337	0	50
2025.01.15	34.6475	34.8010	34.4000	34.4000	13739	0	30
2025.01.16	34.5630	34.6470	34.3600	34.4600	14653	0	30
2025.01.17	34.5470	34.5790	34.3000	34.4890	13102	0	30
2025.01.20	34.3470	34.4860	34.0490	34.0700	16931	0	30
2025.01.21	34.1075	34.2400	33.8730	33.9500	14594	0	30
2025.01.22	33.9575	34.0100	33.7400	33.8600	14657	0	30
2025.01.23	33.8775	34.0450	33.7900	33.9500	14451	0	30
2025.01.24	33.9440	34.0200	33.4900	33.5790	13227	0	20
2025.01.27	33.4670	33.8000	33.4650	33.7700	15031	0	40
2025.01.28	33.7575	33.9610	33.7000	33.8500	13832	0	30
2025.01.29	33.8275	33.8890	33.6210	33.7100	13487	0	20
2025.01.30	33.7275	33.7980	33.4900	33.6100	13141	0	20
2025.01.31	33.6170	33.7460	33.4410	33.7290	12956	0	30
2025.02.03	34.0140	34.1510	33.6790	33.7370	18654	0	20
2025.02.04	33.8480	33.9740	33.5700	33.6300	15669	0	20
2025.02.05	33.6375	33.7560	33.3580	33.5600	13428	0	20
2025.02.06	33.5375	33.8540	33.4900	33.7030	14308	0	10
2025.02.07	33.7500	33.8780	33.5530	33.8730	13592	0	20
2025.02.10	33.7710	33.9480	33.5780	33.8400	11051	0	30
2025.02.11	33.8510	34.1260	33.7500	33.9900	12690	0	20
2025.02.12	34.0130	34.2370	33.8500	33.9160	13069	0	30
2025.02.13	33.9140	34.0270	33.4670	33.4700	13713	0	20
2025.02.14	33.5310	33.7630	33.4450	33.7040	11671	0	20
2025.02.17	33.6570	33.7830	33.5320	33.6600	10385	0	30
2025.02.18	33.6820	33.8150	33.5700	33.6420	11015	0	20
2025.02.19	33.6150	33.7740	33.5740	33.7200	10736	0	20
2025.02.20	33.7000	33.7610	33.4700	33.5100	12358	0	30
2025.02.21	33.5190	33.6630	33.4570	33.5740	10325	0	20
2025.02.24	33.4820	33.5660	33.2830	33.4900	12438	0	20
2025.02.25	33.5000	33.8490	33.4180	33.7400	12544	0	30
2025.02.26	33.7430	33.8740	33.6500	33.7100	13706	0	30
2025.02.27	33.7220	34.0800	33.6550	34.0400	13695	0	20
2025.02.28	34.0440	34.2970	33.9700	34.2910	12368	0	20
2025.03.03	34.1570	34.3180	33.8610	33.9500	12866	0	20
2025.03.04	33.8990	34.0700	33.5000	33.6340	14017	0	30
2025.03.05	33.6510	33.7730	33.4600	33.5870	15165	0	20
2025.03.06	33.5490	33.7900	33.5100	33.6600	15203	0	20
2025.03.07	33.6480	33.8400	33.5500	33.7300	13838	0	30
2025.03.10	33.6980	33.9390	33.6490	33.8910	13088	0	30
2025.03.11	33.8260	33.9730	33.5925	33.6970	13513	0	30
2025.03.12	33.6990	33.8900	33.6620	33.7200	12405	0	20
2025.03.13	33.7450	33.8570	33.6375	33.6645	11244	0	20
2025.03.14	33.6650	33.7160	33.5400	33.6270	10712	0	20
2025.03.17	33.6120	33.6930	33.4300	33.5440	11890	0	30
2025.03.18	33.5660	33.6570	33.4300	33.5300	11920	0	20
2025.03.19	33.5800	33.6750	33.4500	33.4960	12796	0	20
2025.03.20	33.5630	33.8210	33.5200	33.7000	12341	0	20
2025.03.21	33.7070	33.9470	33.6400	33.9240	11902	0	20
2025.03.24	33.8650	33.9950	33.7340	33.9030	26600	0	30
2025.03.25	33.8060	34.0520	33.5640	33.6960	46726	0	0
2025.03.26	33.6960	34.0150	33.6600	33.8990	52280	0	10
2025.03.27	33.8990	34.0170	33.6800	33.8170	49675	0	20
2025.03.28	33.7840	34.0040	33.7100	33.9020	51213	0	10
2025.03.31	33.8390	34.0170	33.7800	33.9400	60857	0	30
2025.04.01	33.9375	34.2100	33.8900	34.1430	59854	0	10
2025.04.02	34.1570	34.2900	34.0400	34.2500	60602	0	20
2025.04.03	34.2575	34.4370	34.0000	34.1600	113746	0	10
2025.04.04	34.1775	34.5470	34.0000	34.4700	107499	0	10
2025.04.07	34.2190	34.7630	34.1700	34.5000	95592	0	30
2025.04.08	34.5300	34.9200	34.4090	34.8400	125692	0	10
2025.04.09	34.8775	34.9720	33.8410	33.9800	123296	0	20
2025.04.10	34.1225	34.3180	33.6800	33.7700	103438	0	10
2025.04.11	33.8430	33.9120	33.3900	33.4200	84135	0	0
2025.04.14	33.4030	33.7280	33.3040	33.4300	57236	0	0
2025.04.15	33.4890	33.6310	33.2760	33.4300	54334	0	30
2025.04.16	33.5710	33.5710	32.9100	33.0600	60793	0	10
2025.04.17	33.0560	33.4270	32.9300	33.1900	74504	0	20
2025.04.18	33.2990	33.4640	32.9500	33.3800	17104	0	0
2025.04.21	33.3190	33.4170	33.0170	33.0170	46568	0	30
2025.04.22	33.1070	33.5320	33.0070	33.2700	67967	0	10
2025.04.23	33.4600	33.6770	33.1910	33.3800	80627	0	0
2025.04.24	33.5500	33.5870	33.2350	33.4000	62393	0	10
2025.04.25	33.3680	33.6170	33.3120	33.5320	60374	0	10
2025.04.28	33.4100	33.7620	33.1800	33.3100	65139	0	20
2025.04.29	33.3075	33.4780	33.2300	33.4400	66039	0	10
2025.04.30	33.4475	33.4770	33.2180	33.3600	67290	0	0
2025.05.01	33.3475	33.6300	33.0110	33.4760	64730	0	0
2025.05.02	33.4570	33.5800	32.8700	33.0970	65759	0	0
2025.05.05	32.9620	33.1090	32.6920	32.7400	50394	0	0
2025.05.06	32.8430	32.9940	32.4500	32.6200	67886	0	10
2025.05.07	32.5975	32.9500	32.4700	32.8210	81411	0	0
2025.05.08	32.8650	33.1020	32.6000	32.7700	74263	0	0
2025.05.09	32.9510	33.1970	32.7340	32.9190	66242	0	10
2025.05.12	32.9580	33.5060	32.9235	33.2300	67259	0	30
2025.05.13	33.3590	33.4600	33.0500	33.1900	75197	0	0
2025.05.14	33.1720	33.4670	33.0690	33.2200	82482	0	20
2025.05.15	33.3670	33.4770	33.0500	33.0500	58910	0	0
2025.05.16	33.1970	33.4500	33.0200	33.3820	60109	0	0
2025.05.19	33.2720	33.2920	32.8760	33.1300	73182	0	0
2025.05.20	33.1175	33.2640	32.7600	32.8800	67478	0	0
2025.05.21	32.8675	32.9210	32.5300	32.7100	82624	0	30
2025.05.22	32.6975	32.9330	32.4800	32.7400	84243	0	20
2025.05.23	32.7775	32.8850	32.2400	32.4570	71445	0	30
2025.05.26	32.3600	32.6660	32.3300	32.5800	47467	0	30
2025.05.27	32.5675	32.8100	32.4720	32.5600	47329	0	20
2025.05.28	32.6970	32.7850	32.5300	32.6900	81685	0	10
2025.05.29	32.6875	32.8920	32.4700	32.5600	89753	0	20
2025.05.30	32.4670	32.8870	32.4300	32.8100	67553	0	30
2025.06.02	32.7070	32.8650	32.3500	32.3500	58048	0	30
2025.06.03	32.4680	32.6760	32.4600	32.4600	78144	0	30
2025.06.04	32.5820	32.7530	32.3190	32.6000	64257	0	30
2025.06.05	32.5775	32.6770	32.3910	32.5700	93378	0	30
2025.06.06	32.5675	32.7620	32.3550	32.7560	61721	0	10
2025.06.09	32.6580	32.7670	32.4810	32.5000	44599	0	10
2025.06.10	32.6110	32.7520	32.4400	32.6100	60706	0	30
2025.06.11	32.6075	32.6770	32.4300	32.4300	70470	0	30
2025.06.12	32.5380	32.6200	32.2100	32.3500	67813	0	30
2025.06.13	32.3475	32.5070	32.2420	32.3400	80445	0	10
2025.06.16	32.3030	32.5090	32.2500	32.3800	54540	0	20
2025.06.17	32.4075	32.6300	32.3260	32.3900	79211	0	0
2025.06.18	32.5290	32.6820	32.4280	32.4800	75534	0	10
2025.06.19	32.6480	32.9330	32.4380	32.7400	48579	0	20
2025.06.20	32.7375	32.8970	32.6400	32.7570	68801	0	30
2025.06.23	32.8220	33.0490	32.5700	32.7100	79778	0	30
2025.06.24	32.7190	32.8120	32.4900	32.6200	76237	0	30
2025.06.25	32.5520	32.6670	32.3600	32.4800	50461	0	20
2025.06.26	32.4975	32.5700	32.2700	32.3200	89925	0	10
2025.06.27	32.4590	32.6490	32.2580	32.5600	74004	0	30
2025.06.30	32.4540	32.6430	32.2900	32.4000	52224	0	0
2025.07.01	32.3875	32.6070	32.2750	32.4100	60339	0	10
2025.07.02	32.4270	32.5120	32.2000	32.2000	57459	0	20
2025.07.03	32.3420	32.5020	32.2480	32.4200	34425	0	40
2025.07.04	32.4120	32.4520	32.2700	32.3770	17515	0	20
2025.07.07	32.2820	32.6520	32.2090	32.6000	53345	0	10
2025.07.08	32.6010	32.6500	32.3800	32.5400	63346	0	10
2025.07.09	32.5275	32.7470	32.2660	32.6300	72018	0	30
2025.07.10	32.6275	32.7070	32.3000	32.5500	76678	0	40
2025.07.11	32.5875	32.6640	32.2900	32.4070	57328	0	10
2025.07.14	32.3510	32.5020	32.2560	32.4400	46141	0	10
2025.07.15	32.4375	32.5980	32.2610	32.3700	46264	0	20
2025.07.16	32.5470	32.6300	32.2600	32.2600	49565	0	30
2025.07.17	32.3765	32.5720	32.3100	32.4700	57876	0	20
2025.07.18	32.4775	32.4900	32.2900	32.3970	53421	0	30
2025.07.21	32.3330	32.4370	32.0500	32.1900	26270	0	10
2025.07.22	32.1875	32.3270	32.0000	32.1500	38443	0	30
2025.07.23	32.1575	32.2320	32.0100	32.1400	60950	0	30
2025.07.24	32.1475	32.3240	32.0500	32.2300	36595	0	20
2025.07.25	32.2175	32.4360	32.0890	32.3720	57474	0	30
2025.07.28	32.2720	32.5020	32.1640	32.2800	34660	0	50
2025.07.29	32.3950	32.5270	32.2000	32.2000	52102	0	10
2025.07.30	32.2810	32.7420	32.2000	32.7000	46038	0	30
2025.07.31	32.6800	32.7770	32.3900	32.7300	57053	0	0
2025.08.01	32.7300	32.8720	32.4300	32.5270	50456	0	10
2025.08.04	32.2940	32.5390	32.2940	32.3530	11336	0	90
2025.08.05	32.3230	32.4680	32.2850	32.3270	10339	0	90
2025.08.06	32.3010	32.4070	32.1800	32.3000	27346	0	20
2025.08.07	32.3400	32.3770	32.1500	32.2800	66222	0	20
2025.08.08	32.2600	32.3830	32.2100	32.3030	47739	0	0
2025.08.11	32.2450	32.4870	32.1760	32.2900	37247	0	10
2025.08.12	32.4290	32.4920	32.2200	32.2200	55760	0	40
2025.08.13	32.3110	32.4170	32.1300	32.1300	37857	0	30
2025.08.14	32.2710	32.5070	32.1900	32.4700	50301	0	10
2025.08.15	32.2990	32.4780	32.1160	32.4670	43006	0	30
2025.08.18	32.3990	32.5220	32.3200	32.5000	36157	0	30
2025.08.19	32.4700	32.5920	32.2730	32.5300	39566	0	20
2025.08.20	32.5600	32.6170	32.3600	32.4900	45206	0	10
2025.08.21	32.5000	32.6700	32.4600	32.6000	43563	0	0
2025.08.22	32.5700	32.6790	32.2700	32.3500	38267	0	30
2025.08.25	32.3600	32.5020	32.2800	32.2800	38190	0	20
2025.08.26	32.4500	32.4970	32.2800	32.4200	51847	0	10
2025.08.27	32.4400	32.5600	32.2600	32.4200	41769	0	20
2025.08.28	32.4000	32.4400	32.0900	32.0900	48307	0	20
2025.08.29	32.2300	32.4140	32.1900	32.2970	45942	0	20
2025.09.01	32.2700	32.3630	32.1300	32.2800	30830	0	20
2025.09.02	32.2800	32.4140	32.1900	32.1900	62293	0	30
2025.09.03	32.3400	32.4520	32.1200	32.2400	59011	0	20
2025.09.04	32.2600	32.3600	32.1300	32.2600	28309	0	30
2025.09.05	32.2500	32.2980	31.9700	32.0710	13483	0	30
2025.09.08	32.0120	32.1230	31.5200	31.5200	11515	0	40
2025.09.09	31.6050	31.7750	31.5500	31.7000	14657	0	40
2025.09.10	31.6700	31.8380	31.6100	31.6100	13745	0	50
2025.09.11	31.6800	31.8570	31.5400	31.7000	14041	0	40
2025.09.12	31.6800	31.7760	31.5670	31.7160	12226	0	40
2025.09.15	31.6700	31.9660	31.6300	31.7700	12644	0	30
2025.09.16	31.7060	31.8270	31.5100	31.6300	14179	0	30
2025.09.17	31.6640	31.8070	31.5960	31.7900	16941	0	40
2025.09.18	31.7800	31.9540	31.6800	31.8700	16642	0	30
2025.09.19	31.8840	31.9400	31.7500	31.8100	12294	0	40
2025.09.22	31.8010	31.8810	31.6000	31.6000	11394	0	41
2025.09.23	31.7550	31.8840	31.6800	31.8200	14029	0	40
2025.09.24	31.8270	32.1310	31.7800	32.0800	12180	0	20
2025.09.25	32.0770	32.3140	31.9660	32.1900	14643	0	40
2025.09.26	32.1810	32.2680	31.9570	32.2020	13668	0	40
2025.09.29	32.1940	32.2690	32.1310	32.2000	12732	0	40
2025.09.30	32.1900	32.4790	32.1700	32.4300	13916	0	10
2025.10.01	32.4220	32.5200	32.2100	32.2100	16144	0	41
2025.10.02	32.3120	32.5200	32.1500	32.2700	13293	0	30
2025.10.03	32.4210	32.4760	32.2500	32.3240	12088	0	20
2025.10.06	32.3120	32.4720	32.2600	32.4100	15089	0	30
2025.10.07	32.3950	32.5500	32.3100	32.4800	13946	0	30
2025.10.08	32.4420	32.5380	32.3300	32.3300	15376	0	20
2025.10.09	32.4800	32.8110	32.4440	32.5900	15822	0	40
2025.10.10	32.7520	32.8050	32.6000	32.6690	14814	0	40
2025.10.13	32.5580	32.6920	32.2830	32.4500	13848	0	41
2025.10.14	32.4990	32.8140	32.2520	32.5400	16774	0	30
2025.10.15	32.6140	32.6990	32.3800	32.3800	17220	0	41
