Datetime,open,High,Low,Close,Volume,gold_spot_usd,usd_thb_rate
2025-12-23 00:15:00,65416,65416,65344,65344,2,4443.15,31.099
2025-12-23 00:20:00,65395,65395,65344,65344,11,4443.15,31.099
2025-12-23 00:25:00,65334,65334,65334,65334,1,4443.15,31.094
2025-12-23 00:30:00,65392,65392,65334,65334,2,4443.15,31.094
2025-12-23 00:35:00,65357,65395,65327,65338,14,4443.15,31.096
2025-12-23 00:40:00,65395,65395,65338,65338,13,4443.15,31.096
2025-12-23 00:45:00,65395,65395,65338,65338,2,4443.15,31.096
2025-12-23 00:50:00,65395,65395,65338,65338,2,4443.15,31.096
2025-12-23 00:55:00,65329,65395,65329,65332,9,4443.15,31.093
2025-12-23 01:00:00,65311,65501,65311,65455,15,4449.51,31.107
2025-12-23 01:05:00,65455,65501,65455,65455,12,4449.51,31.107
2025-12-23 01:10:00,65467,65532,65467,65482,34,4449.51,31.12
2025-12-23 01:15:00,65482,65605,65463,65579,15,4456.7,31.116
2025-12-23 01:20:00,65579,65615,65579,65581,13,4456.7,31.117
2025-12-23 01:25:00,65573,65583,65571,65581,26,4456.7,31.117
2025-12-23 01:30:00,65579,65602,65546,65602,14,4456.7,31.127
2025-12-23 01:35:00,65605,65611,65567,65583,22,4456.7,31.118
2025-12-23 01:40:00,65594,65611,65573,65583,20,4456.7,31.118
2025-12-23 01:45:00,65579,65591,65566,65581,33,4456.5,31.118
2025-12-23 01:50:00,65581,65585,65566,65568,27,4456.5,31.112
2025-12-23 01:55:00,65543,65589,65543,65568,19,4456.5,31.112
2025-12-23 02:00:00,65585,65604,65564,65583,46,4456.5,31.119
2025-12-23 02:05:00,65666,65713,65649,65674,1442,4463.72,31.112
2025-12-23 02:10:00,65672,65708,65637,65697,989,4466.28,31.105
2025-12-23 02:15:00,65701,65743,65680,65741,970,4468.41,31.111
2025-12-23 02:20:00,65697,65731,65632,65682,943,4465.1,31.106
2025-12-23 02:25:00,65699,65729,65616,65728,803,4468.22,31.106
2025-12-23 02:30:00,65732,65759,65644,65727,796,4467.46,31.111
2025-12-23 02:35:00,65723,65741,65624,65718,787,4467.59,31.106
2025-12-23 02:40:00,65735,65753,65641,65731,654,4468.46,31.106
2025-12-23 02:45:00,65746,65761,65643,65747,605,4469.37,31.107
2025-12-23 02:50:00,65742,65764,65638,65745,807,4469.09,31.108
2025-12-23 02:55:00,65743,65762,65643,65757,896,4470.53,31.104
2025-12-23 03:00:00,65760,65911,65713,65863,3383,4478.29,31.1
2025-12-23 03:05:00,65865,65931,65796,65928,2534,4482.13,31.104
2025-12-23 03:10:00,65926,66001,65916,65984,2961,4485.52,31.107
2025-12-23 03:15:00,65986,65996,65777,65918,2814,4480.47,31.111
2025-12-23 03:20:00,65921,65947,65694,65810,2999,4471.78,31.12
2025-12-23 03:25:00,65803,65951,65795,65888,2499,4477.22,31.119
2025-12-23 03:30:00,65885,65991,65880,65950,2283,4482.63,31.111
2025-12-23 03:35:00,65954,66013,65945,65984,2086,4484.77,31.112
2025-12-23 03:40:00,65986,66017,65872,65970,1685,4484.84,31.105
2025-12-23 03:45:00,65970,66022,65889,65962,2035,4484.59,31.103
2025-12-23 03:50:00,65960,66023,65874,66013,1677,4488.63,31.099
2025-12-23 03:55:00,66011,66057,65981,66001,1652,4486.67,31.107
2025-12-23 04:00:00,66001,66008,65909,65963,1895,4484.23,31.106
2025-12-23 04:05:00,65965,66029,65866,65983,1803,4485.6,31.106
2025-12-23 04:10:00,65985,66015,65967,65983,2048,4485.3,31.108
2025-12-23 04:15:00,65970,66048,65908,66028,1095,4488.65,31.106
2025-12-23 04:20:00,66035,66035,65911,65992,1102,4486.07,31.107
2025-12-23 04:25:00,65999,66018,65952,66008,840,4486.58,31.111
2025-12-23 04:30:00,66006,66126,65921,66077,2124,4492.72,31.101
2025-12-23 04:35:00,66054,66127,66027,66078,1660,4492.89,31.1
2025-12-23 04:40:00,66080,66150,66060,66124,1641,4495.86,31.101
2025-12-23 04:45:00,66126,66131,65968,66025,1748,4490.01,31.095
2025-12-23 04:50:00,66023,66066,66000,66048,1497,4490.69,31.101
2025-12-23 04:55:00,66050,66098,66019,66096,1532,4493.39,31.105
2025-12-23 05:00:00,66089,66134,66017,66071,1866,4492.72,31.098
2025-12-23 05:05:00,66063,66080,66001,66039,2237,4490.27,31.1
2025-12-23 05:10:00,66018,66051,65955,66004,2689,4486.31,31.111
2025-12-23 05:15:00,66006,66054,65924,65962,1982,4483.59,31.11
2025-12-23 05:20:00,65964,66004,65876,65983,2028,4486.27,31.101
2025-12-23 05:25:00,65978,66018,65924,66001,2071,4486.94,31.105
2025-12-23 05:30:00,65995,66009,65925,65998,1709,4487.33,31.101
2025-12-23 05:35:00,65987,66034,65950,66032,2139,4487.34,31.117
2025-12-23 05:40:00,66030,66054,66001,66021,1582,4486.3,31.119
2025-12-23 05:45:00,66024,66260,66020,66112,1472,4486.24,31.162
2025-12-23 05:50:00,66109,66137,66078,66090,1690,4485.78,31.155
2025-12-23 05:55:00,66096,66125,66078,66115,1162,4486.92,31.159
2025-12-23 06:00:00,66100,66117,66052,66082,956,4485.85,31.151
2025-12-23 06:05:00,66091,66130,65999,66083,1168,4485.89,31.151
2025-12-23 06:10:00,66064,66122,66044,66091,1100,4487.15,31.146
2025-12-23 06:15:00,66089,66119,66077,66107,823,4486.97,31.155
2025-12-23 06:20:00,66112,66116,66070,66099,961,4486.38,31.155
2025-12-23 06:25:00,66103,66134,66047,66125,747,4486.32,31.168
2025-12-23 06:30:00,66129,66145,66024,66106,1145,4485.3,31.166
2025-12-23 06:35:00,66106,66136,66008,66108,1080,4485.55,31.165
2025-12-23 06:40:00,66106,66142,66085,66103,1381,4484.53,31.17
2025-12-23 06:45:00,66105,66110,66050,66078,1559,4484.12,31.161
2025-12-23 06:50:00,66080,66092,65961,66061,2503,4482.51,31.164
2025-12-23 06:55:00,66059,66093,65957,66046,1528,4482.51,31.157
2025-12-23 07:00:00,66048,66076,65965,66069,1369,4482.76,31.166
2025-12-23 07:05:00,66071,66093,66019,66062,1477,4483.14,31.16
2025-12-23 07:10:00,66064,66074,65987,66018,1719,4480.74,31.156
2025-12-23 07:15:00,66020,66032,65893,65974,1718,4477.65,31.157
2025-12-23 07:20:00,65896,65999,65880,65982,2006,4477.76,31.16
2025-12-23 07:25:00,65989,66026,65916,66021,1402,4480.41,31.16
2025-12-23 07:30:00,66024,66095,65959,66054,2621,4482.48,31.161
2025-12-23 07:35:00,66052,66093,65973,66093,1965,4484.27,31.167
2025-12-23 07:40:00,66095,66096,65965,66044,1911,4481.09,31.166
2025-12-23 07:45:00,66042,66070,65977,66049,1886,4480.97,31.169
2025-12-23 07:50:00,66040,66067,65984,66033,1783,4479.03,31.175
2025-12-23 07:55:00,66033,66061,65974,65999,1538,4475.29,31.185
2025-12-23 08:00:00,66000,66030,65906,66019,2044,4477.68,31.178
2025-12-23 08:05:00,66023,66036,65916,65993,1614,4475.01,31.184
2025-12-23 08:10:00,65963,66006,65881,65957,1988,4471.42,31.192
2025-12-23 08:15:00,65955,66011,65943,65997,1509,4474.31,31.191
2025-12-23 08:20:00,65995,66030,65886,65927,1708,4470.96,31.181
2025-12-23 08:25:00,65913,65997,65873,65995,1237,4476.16,31.177
2025-12-23 08:30:00,65997,66024,65945,66018,1756,4476.03,31.189
2025-12-23 08:35:00,66020,66040,65919,66028,1834,4476.86,31.188
2025-12-23 08:40:00,66026,66048,65914,66008,1760,4476.36,31.182
2025-12-23 08:45:00,66006,66048,65915,66026,1606,4477.84,31.18
2025-12-23 08:50:00,66047,66063,65932,66011,1844,4478.99,31.165
2025-12-23 08:55:00,66013,66047,65962,66018,2043,4481.47,31.151
2025-12-23 09:00:00,66018,66041,65981,66006,2184,4480.38,31.153
2025-12-23 09:05:00,66008,66032,65984,65991,1507,4481.09,31.141
2025-12-23 09:10:00,65993,66026,65985,66023,1518,4481.64,31.152
2025-12-23 09:15:00,66027,66065,66010,66042,1548,4485.0,31.138
2025-12-23 09:20:00,66038,66052,66006,66023,1658,4484.69,31.131
2025-12-23 09:25:00,66027,66050,65949,66035,1575,4484.08,31.141
2025-12-23 09:30:00,66025,66071,65984,66034,1277,4484.87,31.135
2025-12-23 09:35:00,66036,66051,66003,66050,1634,4486.52,31.131
2025-12-23 09:40:00,66047,66054,65921,66021,1652,4484.1,31.134
2025-12-23 09:45:00,66023,66065,65954,66058,1928,4487.97,31.125
2025-12-23 09:50:00,66056,66083,65944,66062,1924,4488.04,31.126
2025-12-23 09:55:00,66062,66066,65996,66002,2088,4486.7,31.107
2025-12-23 10:00:00,66003,66045,65906,66014,2122,4486.97,31.111
2025-12-23 10:05:00,66012,66040,65921,66021,1555,4488.29,31.105
2025-12-23 10:10:00,65968,66064,65964,66032,1706,4488.21,31.111
2025-12-23 10:15:00,66034,66060,65952,66027,1493,4486.38,31.121
2025-12-23 10:20:00,66029,66084,65939,66067,1315,4488.54,31.125
2025-12-23 10:25:00,66065,66077,65952,66026,1712,4487.2,31.115
2025-12-23 10:30:00,66028,66061,65905,66058,1738,4489.23,31.116
2025-12-23 10:35:00,66052,66075,65975,66066,1640,4490.64,31.11
2025-12-23 10:40:00,66024,66092,65971,66085,1662,4491.95,31.11
2025-12-23 10:45:00,66000,66108,65999,66057,2110,4490.49,31.107
2025-12-23 10:50:00,66055,66089,65967,66065,1467,4489.69,31.116
2025-12-23 10:55:00,66063,66090,66048,66077,1335,4489.96,31.12
2025-12-23 11:00:00,66075,66094,65991,66009,1684,4487.66,31.104
2025-12-23 11:05:00,66011,66015,65928,65968,1787,4484.56,31.106
2025-12-23 11:10:00,65966,65984,65834,65931,1782,4481.49,31.11
2025-12-23 11:15:00,65931,65970,65855,65970,1932,4482.83,31.119
2025-12-23 11:20:00,65974,65988,65893,65973,1649,4484.18,31.111
2025-12-23 11:25:00,65982,65986,65898,65945,1936,4483.15,31.105
2025-12-23 11:30:00,65958,65987,65883,65948,1386,4481.75,31.116
2025-12-23 11:35:00,65893,65958,65862,65957,1074,4482.09,31.118
2025-12-23 11:40:00,65959,65995,65919,65960,1398,4481.84,31.121
2025-12-23 11:45:00,65957,65988,65866,65948,1512,4480.43,31.125
2025-12-23 11:50:00,65915,65956,65846,65940,1589,4480.67,31.12
2025-12-23 11:55:00,65936,65953,65842,65931,1534,4480.43,31.117
2025-12-23 12:00:00,65933,65971,65834,65966,1113,4483.85,31.11
2025-12-23 12:05:00,65960,65986,65875,65953,1356,4482.98,31.11
2025-12-23 12:10:00,65951,65987,65874,65967,1325,4484.64,31.105
2025-12-23 12:15:00,65982,65985,65868,65973,1255,4484.88,31.106
2025-12-23 12:20:00,65975,65997,65864,65974,1391,4485.84,31.1
2025-12-23 12:25:00,65953,66014,65883,65974,1128,4485.84,31.1
2025-12-23 12:30:00,65989,65992,65845,65956,1507,4483.62,31.107
2025-12-23 12:35:00,65966,65969,65884,65944,1117,4483.25,31.104
2025-12-23 12:40:00,65949,65958,65832,65928,865,4482.88,31.099
2025-12-23 12:45:00,65926,65956,65865,65931,1125,4483.61,31.095
2025-12-23 12:50:00,65857,65983,65857,65962,1399,4485.74,31.095
2025-12-23 12:55:00,65888,65979,65860,65943,2415,4484.29,31.096
2025-12-23 13:00:00,65955,65971,65863,65943,1476,4484.31,31.096
2025-12-23 13:05:00,65941,65974,65850,65953,1762,4484.28,31.101
2025-12-23 13:10:00,65958,65968,65853,65945,1537,4484.46,31.096
2025-12-23 13:15:00,65911,65979,65868,65968,929,4485.0,31.103
2025-12-23 13:20:00,65964,65971,65853,65943,809,4483.47,31.102
2025-12-23 13:25:00,65941,65955,65926,65947,543,4483.99,31.1
2025-12-23 13:30:00,65949,65968,65851,65936,646,4483.81,31.096
2025-12-23 13:35:00,65923,65985,65854,65979,905,4486.48,31.098
2025-12-23 13:40:00,65981,66040,65915,66032,1393,4488.45,31.109
2025-12-23 13:45:00,66036,66050,65933,66026,1391,4487.92,31.11
2025-12-23 13:50:00,66028,66083,65998,66072,1939,4492.32,31.101
2025-12-23 13:55:00,66069,66100,65969,66077,2287,4493.57,31.095
2025-12-23 14:00:00,66084,66088,65964,66039,1236,4490.27,31.1
2025-12-23 14:05:00,66043,66046,65937,66002,1529,4487.45,31.102
2025-12-23 14:10:00,66017,66022,65953,65976,1431,4485.96,31.1
2025-12-23 14:15:00,65933,65993,65919,65964,801,4484.45,31.105
2025-12-23 14:20:00,65932,65985,65855,65971,835,4485.66,31.1
2025-12-23 14:25:00,65986,65988,65877,65978,838,4485.22,31.106
2025-12-23 14:30:00,65976,65986,65881,65962,1662,4485.58,31.096
2025-12-23 14:35:00,65972,66005,65877,65983,1693,4486.9,31.097
2025-12-23 14:40:00,65996,66006,65890,65984,1990,4486.06,31.103
2025-12-23 14:45:00,65984,66003,65894,65985,1304,4486.9,31.098
2025-12-23 14:50:00,65905,66037,65905,66005,1598,4486.78,31.108
2025-12-23 14:55:00,65924,66024,65916,65986,1305,4486.49,31.101
2025-12-23 15:00:00,65983,66092,65980,66090,3011,4492.98,31.105
2025-12-23 15:05:00,66078,66101,65965,66056,2990,4491.27,31.101
2025-12-23 15:10:00,66054,66094,65989,66091,2461,4494.51,31.095
2025-12-23 15:15:00,66106,66146,65989,66116,2710,4495.52,31.1
2025-12-23 15:20:00,66117,66120,65915,66047,2670,4490.52,31.102
2025-12-23 15:25:00,66045,66062,65916,66029,1775,4489.01,31.104
2025-12-23 15:30:00,66018,66097,65972,66084,2498,4491.86,31.11
2025-12-23 15:35:00,66020,66090,65965,66028,3498,4487.89,31.111
2025-12-23 15:40:00,66025,66069,65990,66055,3227,4489.78,31.111
2025-12-23 15:45:00,66010,66077,65976,66025,2798,4488.43,31.106
2025-12-23 15:50:00,65949,66038,65790,65928,4217,4478.96,31.126
2025-12-23 15:55:00,65928,65947,65805,65920,3280,4479.16,31.121
2025-12-23 16:00:00,65925,65948,65791,65820,3329,4471.48,31.127
2025-12-23 16:05:00,65823,65849,65563,65805,4333,4469.2,31.136
2025-12-23 16:10:00,65803,65846,65776,65816,2997,4469.78,31.137
2025-12-23 16:15:00,65818,65833,65659,65801,3356,4468.2,31.141
2025-12-23 16:20:00,65799,65866,65743,65762,2556,4464.36,31.149
2025-12-23 16:25:00,65760,65812,65691,65751,2605,4464.91,31.14
2025-12-23 16:30:00,65753,65772,65557,65669,5468,4457.77,31.151
2025-12-23 16:35:00,65667,65691,65527,65679,4502,4460.91,31.134
2025-12-23 16:40:00,65677,65685,65499,65577,4501,4452.84,31.142
2025-12-23 16:45:00,65578,65656,65546,65597,4442,4454.74,31.138
2025-12-23 16:50:00,65595,65678,65561,65583,4233,4452.94,31.144
2025-12-23 16:55:00,65585,65638,65376,65497,4268,4446.39,31.149
2025-12-23 17:00:00,65495,65565,65269,65319,5331,4434.28,31.149
2025-12-23 17:05:00,65315,65458,65268,65429,4902,4443.2,31.139
2025-12-23 17:10:00,65430,65525,65375,65494,5125,4448.49,31.133
2025-12-23 17:15:00,65490,65542,65456,65496,3674,4448.58,31.133
2025-12-23 17:20:00,65496,65521,65363,65473,3782,4447.45,31.13
2025-12-23 17:25:00,65464,65514,65366,65419,4182,4442.69,31.138
2025-12-23 17:30:00,65417,65502,65387,65488,3940,4447.81,31.135
2025-12-23 17:35:00,65476,65627,65444,65622,3797,4454.33,31.153
2025-12-23 17:40:00,65627,65669,65568,65609,3642,4453.25,31.154
2025-12-23 17:45:00,65604,65676,65566,65641,2958,4456.74,31.145
2025-12-23 17:50:00,65639,65654,65579,65593,2846,4454.08,31.141
2025-12-23 17:55:00,65591,65670,65548,65657,2961,4458.43,31.141
2025-12-23 18:00:00,65655,65688,65624,65644,2284,4457.38,31.142
2025-12-23 18:05:00,65619,65692,65557,65671,2587,4458.52,31.147
2025-12-23 18:10:00,65659,65744,65652,65709,2748,4460.62,31.15
2025-12-23 18:15:00,65712,65730,65605,65711,2424,4460.95,31.149
2025-12-23 18:20:00,65714,65757,65685,65735,2405,4462.98,31.146
2025-12-23 18:25:00,65680,65768,65669,65719,2302,4461.47,31.149
2025-12-23 18:30:00,65717,65737,65631,65702,3016,4460.62,31.147
2025-12-23 18:35:00,65700,65737,65644,65722,2515,4462.09,31.146
2025-12-23 18:40:00,65722,65777,65706,65761,2420,4466.02,31.137
2025-12-23 18:45:00,65761,65826,65661,65815,2314,4470.13,31.134
2025-12-23 18:50:00,65807,65900,65804,65888,2519,4475.12,31.134
2025-12-23 18:55:00,65888,65914,65828,65884,2500,4474.26,31.138
2025-12-23 19:00:00,65884,65948,65837,65924,2792,4478.8,31.125
2025-12-23 19:05:00,65925,65947,65840,65890,2673,4475.64,31.131
2025-12-23 19:10:00,65888,65912,65786,65879,2042,4475.51,31.127
2025-12-23 19:15:00,65881,65884,65769,65864,2208,4474.33,31.128
2025-12-23 19:20:00,65866,65914,65846,65857,2143,4473.54,31.13
2025-12-23 19:25:00,65848,65932,65820,65918,1948,4477.7,31.13
2025-12-23 19:30:00,65899,65924,65868,65889,2875,4475.42,31.132
2025-12-23 19:35:00,65891,65921,65826,65911,2710,4477.98,31.125
2025-12-23 19:40:00,65922,65953,65893,65933,2354,4478.58,31.131
2025-12-23 19:45:00,65929,65939,65807,65891,2301,4475.3,31.134
2025-12-23 19:50:00,65889,65900,65781,65836,2670,4471.01,31.138
2025-12-23 19:55:00,65832,65872,65820,65860,1811,4472.75,31.137
2025-12-23 20:00:00,65860,65895,65829,65870,1818,4474.86,31.127
2025-12-23 20:05:00,65875,65944,65833,65920,2168,4477.58,31.132
2025-12-23 20:10:00,65920,65978,65823,65922,2112,4477.69,31.132
2025-12-23 20:15:00,65911,65919,65825,65900,1494,4476.5,31.13
2025-12-23 20:20:00,65898,65927,65848,65920,1831,4477.7,31.131
2025-12-23 20:25:00,65922,65946,65869,65927,1897,4477.86,31.133
2025-12-23 20:30:00,65925,65936,65868,65876,1771,4474.11,31.135
2025-12-23 20:35:00,65873,65893,65820,65877,1265,4475.18,31.128
2025-12-23 20:40:00,65877,65908,65833,65895,1049,4476.43,31.128
2025-12-23 20:45:00,65903,65935,65873,65927,1176,4478.33,31.13
2025-12-23 20:50:00,65923,65951,65903,65920,1296,4478.4,31.126
2025-12-23 20:55:00,65922,66015,65915,66004,2220,4484.43,31.124
2025-12-23 21:00:00,66002,66134,65998,66121,2399,4493.68,31.115
2025-12-23 21:05:00,66121,66135,66051,66093,2276,4491.91,31.114
2025-12-23 21:10:00,66095,66159,66003,66103,1774,4493.77,31.106
2025-12-23 21:15:00,66112,66116,66002,66080,1536,4489.87,31.122
2025-12-23 21:20:00,66080,66089,65971,66060,1342,4488.62,31.121
2025-12-23 21:25:00,66015,66104,65990,66072,1537,4490.01,31.117
2025-12-23 21:30:00,66082,66098,66026,66083,1183,4489.51,31.126
2025-12-23 21:35:00,66081,66120,66001,66096,1313,4491.83,31.116
2025-12-23 21:40:00,66096,66139,66017,66118,1567,4493.02,31.118
2025-12-23 21:45:00,66116,66116,66052,66061,1198,4490.72,31.107
2025-12-23 21:50:00,66073,66089,65998,66087,1055,4490.92,31.118
2025-12-23 21:55:00,66085,66103,66064,66082,862,4490.84,31.116
2025-12-23 22:00:00,66085,66125,66050,66110,1517,4491.2,31.127
2025-12-23 22:05:00,66115,66175,66070,66171,1321,4493.88,31.137
2025-12-23 22:10:00,66114,66187,66106,66171,1441,4493.62,31.139
2025-12-23 22:15:00,66161,66178,66111,66175,1164,4494.31,31.136
2025-12-23 22:20:00,66162,66174,66092,66150,910,4493.88,31.127
2025-12-23 22:25:00,66148,66166,66101,66133,1315,4492.05,31.132
2025-12-23 22:30:00,66131,66150,66058,66128,1308,4491.96,31.13
2025-12-23 22:35:00,66128,66135,66057,66091,1267,4489.73,31.128
2025-12-23 22:40:00,66087,66139,66048,66117,1508,4492.39,31.122
2025-12-23 22:45:00,66128,66152,66076,66149,1181,4493.81,31.127
2025-12-23 22:50:00,66138,66156,66076,66139,1773,4494.01,31.121
2025-12-23 22:55:00,66116,66224,66082,66179,1813,4497.59,31.115
2025-12-23 23:00:00,66185,66212,66073,66121,1263,4492.34,31.124
2025-12-23 23:05:00,66070,66125,65999,66090,698,4491.42,31.116
2025-12-23 23:10:00,66097,66108,66004,66099,593,4491.28,31.121
2025-12-23 23:15:00,66012,66113,66007,66100,565,4491.64,31.119
2025-12-23 23:20:00,66100,66114,66085,66113,298,4491.5,31.126
2025-12-23 23:25:00,66110,66112,66033,66074,415,4490.05,31.118
2025-12-23 23:30:00,66075,66102,65990,66075,364,4490.09,31.118
2025-12-23 23:35:00,66088,66100,65967,66073,1012,4489.97,31.118
2025-12-23 23:40:00,66035,66084,65984,66060,1018,4489.07,31.118
2025-12-23 23:45:00,66070,66080,65940,66043,676,4488.53,31.114
2025-12-23 23:50:00,66035,66046,65932,66017,461,4487.32,31.11
2025-12-23 23:55:00,65997,66020,65874,65907,655,4484.16,31.08
2025-12-24 00:00:00,65964,65964,65962,65962,5,4484.16,31.106
2025-12-24 00:05:00,65962,65992,65928,65928,38,4484.16,31.09
2025-12-24 00:10:00,65928,65971,65928,65928,53,4484.16,31.09
2025-12-24 00:15:00,65928,65949,65886,65888,21,4484.16,31.071
2025-12-24 00:20:00,65928,65971,65888,65888,17,4484.16,31.071
2025-12-24 00:25:00,65928,65971,65888,65888,18,4484.16,31.071
2025-12-24 00:30:00,65941,65992,65888,65888,28,4484.16,31.071
2025-12-24 00:35:00,65928,65971,65888,65888,37,4484.16,31.071
2025-12-24 00:40:00,65949,65960,65886,65886,15,4484.16,31.07
2025-12-24 00:45:00,65928,65971,65875,65894,25,4484.16,31.074
2025-12-24 00:50:00,65930,65971,65884,65926,52,4484.16,31.089
2025-12-24 00:55:00,65928,65992,65884,65915,51,4484.16,31.084
2025-12-24 01:00:00,65949,66025,65943,66025,10,4488.6,31.105
2025-12-24 01:05:00,66007,66018,65965,66018,6,4488.11,31.105
2025-12-24 01:10:00,66020,66031,65944,66020,198,4488.11,31.106
2025-12-24 01:15:00,66041,66041,65923,65999,34,4488.11,31.096
2025-12-24 01:20:00,66018,66039,65923,66007,15,4488.11,31.1
2025-12-24 01:25:00,65986,66050,65923,66016,16,4488.11,31.104
2025-12-24 01:30:00,66007,66050,65923,66010,28,4488.11,31.101
2025-12-24 01:35:00,66039,66039,65923,66010,31,4488.11,31.101
2025-12-24 01:40:00,65999,66039,65997,66010,34,4488.11,31.101
2025-12-24 01:45:00,66007,66020,65923,66010,20,4488.11,31.101
2025-12-24 01:50:00,66027,66037,65944,66005,31,4488.11,31.099
2025-12-24 01:55:00,66012,66031,65999,66010,42,4488.11,31.101
2025-12-24 02:00:00,66007,66012,65901,66003,43,4488.11,31.098
2025-12-24 02:05:00,66345,66371,66236,66359,1395,4512.56,31.096
2025-12-24 02:10:00,66376,66376,66218,66301,1053,4507.79,31.102
2025-12-24 02:15:00,66299,66349,66220,66335,1120,4510.4,31.1
2025-12-24 02:20:00,66337,66370,66223,66333,1288,4510.67,31.097
2025-12-24 02:25:00,66345,66393,66259,66384,1778,4513.83,31.099
2025-12-24 02:30:00,66386,66414,66348,66367,1580,4514.7,31.085
2025-12-24 02:35:00,66270,66403,66252,66392,1302,4515.54,31.091
2025-12-24 02:40:00,66392,66427,66319,66422,2099,4517.77,31.09
2025-12-24 02:45:00,66424,66427,66319,66403,1588,4516.32,31.091
2025-12-24 02:50:00,66392,66411,66304,66358,1710,4513.99,31.086
2025-12-24 02:55:00,66346,66418,66279,66346,2077,4512.0,31.094
2025-12-24 03:00:00,66344,66462,66262,66382,3793,4513.98,31.097
2025-12-24 03:05:00,66382,66462,66314,66408,3714,4518.27,31.08
2025-12-24 03:10:00,66424,66438,66313,66330,2627,4512.19,31.085
2025-12-24 03:15:00,66321,66387,66294,66328,2251,4517.28,31.049
2025-12-24 03:20:00,66330,66468,66277,66448,2870,4524.47,31.056
2025-12-24 03:25:00,66456,66495,66398,66404,3367,4521.63,31.055
2025-12-24 03:30:00,66406,66451,66387,66435,2297,4521.12,31.073
2025-12-24 03:35:00,66433,66463,66306,66436,2082,4522.02,31.067
2025-12-24 03:40:00,66432,66457,66391,66393,2842,4520.17,31.06
2025-12-24 03:45:00,66393,66434,66330,66418,2190,4521.85,31.06
2025-12-24 03:50:00,66375,66427,66317,66412,2537,4521.46,31.06
2025-12-24 03:55:00,66414,66445,66369,66384,2606,4518.82,31.065
2025-12-24 04:00:00,66386,66393,66231,66273,3008,4511.54,31.063
2025-12-24 04:05:00,66273,66305,66134,66213,2886,4506.75,31.068
2025-12-24 04:10:00,66211,66310,66205,66296,1954,4511.63,31.073
2025-12-24 04:15:00,66297,66332,66238,66306,1843,4510.7,31.084
2025-12-24 04:20:00,66301,66332,66194,66276,1888,4508.4,31.086
2025-12-24 04:25:00,66271,66325,66157,66275,1421,4506.87,31.096
2025-12-24 04:30:00,66278,66295,66161,66269,2149,4506.91,31.093
2025-12-24 04:35:00,66263,66303,66157,66292,1822,4508.79,31.091
2025-12-24 04:40:00,66205,66347,66174,66261,2045,4508.86,31.076
2025-12-24 04:45:00,66259,66319,66193,66294,1668,4511.82,31.071
2025-12-24 04:50:00,66303,66312,66192,66256,1791,4508.77,31.074
2025-12-24 04:55:00,66183,66271,65781,65836,3901,4477.43,31.093
2025-12-24 05:00:00,65833,65948,65695,65843,4299,4478.92,31.086
2025-12-24 05:05:00,65841,65955,65810,65908,2757,4483.48,31.085
2025-12-24 05:10:00,65910,65932,65774,65927,2714,4485.51,31.08
2025-12-24 05:15:00,65941,66074,65920,66058,3197,4495.48,31.073
2025-12-24 05:20:00,66060,66072,65929,65980,2553,4490.3,31.072
2025-12-24 05:25:00,65934,66023,65882,65996,2622,4491.34,31.072
2025-12-24 05:30:00,65949,66063,65931,66031,2314,4494.21,31.069
2025-12-24 05:35:00,65991,66090,65983,66052,1853,4495.75,31.068
2025-12-24 05:40:00,66056,66056,65946,66046,1543,4495.05,31.07
2025-12-24 05:45:00,66037,66051,65912,65995,1504,4492.74,31.062
2025-12-24 05:50:00,65982,66026,65896,65981,1400,4492.69,31.056
2025-12-24 05:55:00,65979,65989,65932,65965,1651,4493.15,31.045
2025-12-24 06:00:00,65956,65995,65895,65990,1165,4493.73,31.053
2025-12-24 06:05:00,65988,65996,65887,65983,1461,4494.28,31.046
2025-12-24 06:10:00,65886,66010,65871,65975,1483,4494.4,31.041
2025-12-24 06:15:00,65977,65992,65858,65944,2081,4492.47,31.04
2025-12-24 06:20:00,65923,66016,65853,65990,1491,4496.14,31.036
2025-12-24 06:25:00,65992,66018,65897,65996,1043,4497.01,31.033
2025-12-24 06:30:00,65998,66022,65983,66016,822,4497.19,31.041
2025-12-24 06:35:00,65992,66036,65927,66013,996,4498.77,31.029
2025-12-24 06:40:00,66022,66062,65948,66032,908,4500.22,31.028
2025-12-24 06:45:00,66034,66062,65939,66023,691,4499.55,31.028
2025-12-24 06:50:00,66025,66038,65900,65998,818,4497.43,31.031
2025-12-24 06:55:00,66013,66042,65909,66041,838,4499.34,31.038
2025-12-24 07:00:00,66003,66062,65946,65979,1893,4494.41,31.043
2025-12-24 07:05:00,65981,65992,65824,65917,1414,4490.78,31.039
2025-12-24 07:10:00,65932,65948,65848,65920,1611,4490.68,31.041
2025-12-24 07:15:00,65897,65966,65816,65959,1198,4492.49,31.047
2025-12-24 07:20:00,65947,65989,65849,65968,1337,4493.5,31.044
2025-12-24 07:25:00,65937,65992,65851,65945,1382,4492.38,31.041
2025-12-24 07:30:00,65954,66017,65897,65965,2537,4493.48,31.043
2025-12-24 07:35:00,65874,65986,65853,65984,2710,4495.5,31.038
2025-12-24 07:40:00,65946,65998,65843,65976,2456,4495.67,31.033
2025-12-24 07:45:00,65949,66005,65862,65993,2276,4496.36,31.036
